Date,NAV,Dividend,TotalReturn,TotalReturnMethod
2025-08-25,0.691,0.0,0.8067292393579902,reinvested_dividend_index_v1
2025-08-26,0.6803,0.0,0.7942371946964412,reinvested_dividend_index_v1
2025-08-27,0.6803,0.0,0.7942371946964412,reinvested_dividend_index_v1
2025-08-28,0.6748,0.0,0.7878160502442428,reinvested_dividend_index_v1
2025-08-29,0.6686,0.0,0.7805776692254013,reinvested_dividend_index_v1
2025-09-02,0.674,0.0,0.7868820655966505,reinvested_dividend_index_v1
2025-09-03,0.6776,0.0,0.7910849965108165,reinvested_dividend_index_v1
2025-09-04,0.6788,0.0,0.7924859734822052,reinvested_dividend_index_v1
2025-09-08,0.6781,0.0,0.7916687369155618,reinvested_dividend_index_v1
2025-09-09,0.6816,0.0,0.7957549197487789,reinvested_dividend_index_v1
2025-09-10,0.6841,0.0,0.7986736217725053,reinvested_dividend_index_v1
2025-09-11,0.6807,0.0,0.7947041870202373,reinvested_dividend_index_v1
2025-09-12,0.6844,0.0,0.7990238660153525,reinvested_dividend_index_v1
2025-09-17,0.692,0.0,0.8078967201674808,reinvested_dividend_index_v1
2025-09-18,0.6914,0.0,0.8071962316817866,reinvested_dividend_index_v1
2025-09-19,0.6896,0.0,0.8050947662247034,reinvested_dividend_index_v1
2025-09-22,0.6838,0.0,0.7983233775296581,reinvested_dividend_index_v1
2025-09-23,0.6781,0.0,0.7916687369155618,reinvested_dividend_index_v1
2025-09-24,0.6737,0.0,0.7865318213538033,reinvested_dividend_index_v1
2025-09-25,0.6706,0.0,0.7829126308443825,reinvested_dividend_index_v1
2025-09-26,0.66,0.0,0.7705373342637823,reinvested_dividend_index_v1
2025-09-29,0.6633,0.0,0.7743900209351012,reinvested_dividend_index_v1
2025-09-30,0.6618,0.0,0.7726387997208655,reinvested_dividend_index_v1
2025-10-01,0.6669,0.0,0.7785929518492674,reinvested_dividend_index_v1
2025-10-02,0.6669,0.0,0.7785929518492674,reinvested_dividend_index_v1
2025-10-03,0.667,0.0,0.7787096999302164,reinvested_dividend_index_v1
2025-10-06,0.6718,0.0,0.7843136078157711,reinvested_dividend_index_v1
2025-10-07,0.6741,0.0,0.7869988136775995,reinvested_dividend_index_v1
2025-10-08,0.6707,0.0,0.7830293789253315,reinvested_dividend_index_v1
2025-10-09,0.6741,0.0,0.7869988136775995,reinvested_dividend_index_v1
2025-10-10,0.6772,0.0,0.7906180041870203,reinvested_dividend_index_v1
2025-10-13,0.6757,0.0,0.7888667829727845,reinvested_dividend_index_v1
2025-10-14,0.6734,0.0,0.7861815771109562,reinvested_dividend_index_v1
2025-10-15,0.6853,0.0,0.800074598743894,reinvested_dividend_index_v1
2025-10-16,0.6897,0.0,0.8052115143056525,reinvested_dividend_index_v1
2025-10-17,0.69,0.0,0.8055617585484997,reinvested_dividend_index_v1
2025-10-21,0.69,0.0,0.8055617585484997,reinvested_dividend_index_v1
2025-10-22,0.69,0.0,0.8055617585484997,reinvested_dividend_index_v1
2025-10-23,0.6894,0.0,0.8048612700628054,reinvested_dividend_index_v1
2025-10-24,0.6885,0.0,0.8038105373342639,reinvested_dividend_index_v1
2025-10-27,0.6891,0.0,0.8045110258199583,reinvested_dividend_index_v1
2025-10-28,0.6862,0.0,0.8011253314724356,reinvested_dividend_index_v1
2025-10-29,0.6856,0.0,0.8004248429867411,reinvested_dividend_index_v1
2025-10-30,0.6811,0.0,0.7951711793440336,reinvested_dividend_index_v1
2025-10-31,0.6752,0.0,0.7882830425680392,reinvested_dividend_index_v1
2025-11-03,0.6793,0.0,0.7930697138869506,reinvested_dividend_index_v1
2025-11-04,0.6774,0.0,0.7908515003489184,reinvested_dividend_index_v1
2025-11-05,0.6774,0.0,0.7908515003489184,reinvested_dividend_index_v1
2025-11-06,0.6748,0.0,0.7878160502442428,reinvested_dividend_index_v1
2025-11-07,0.6737,0.0,0.7865318213538033,reinvested_dividend_index_v1
2025-11-10,0.6754,0.0,0.7885165387299372,reinvested_dividend_index_v1
2025-11-11,0.6763,0.0,0.7895672714584788,reinvested_dividend_index_v1
2025-11-12,0.6792,0.0,0.7929529658060015,reinvested_dividend_index_v1
2025-11-13,0.6767,0.0,0.7900342637822749,reinvested_dividend_index_v1
2025-11-14,0.6782,0.0,0.7917854849965109,reinvested_dividend_index_v1
2025-11-17,0.6849,0.0,0.7996076064200978,reinvested_dividend_index_v1
2025-11-18,0.6809,0.0,0.7949376831821354,reinvested_dividend_index_v1
2025-11-19,0.6837,0.0,0.798206629448709,reinvested_dividend_index_v1
2025-11-20,0.6823,0.0,0.7965721563154223,reinvested_dividend_index_v1
2025-11-21,0.6707,0.0,0.7830293789253315,reinvested_dividend_index_v1
2025-11-24,0.6719,0.0,0.7844303558967203,reinvested_dividend_index_v1
2025-11-25,0.6731,0.0,0.785831332868109,reinvested_dividend_index_v1
2025-11-26,0.6799,0.0,0.7937702023726448,reinvested_dividend_index_v1
2025-11-27,0.6774,0.0,0.7908515003489184,reinvested_dividend_index_v1
2025-11-28,0.6774,0.0,0.7908515003489184,reinvested_dividend_index_v1
2025-12-01,0.6757,0.0,0.7888667829727845,reinvested_dividend_index_v1
2025-12-02,0.6715,0.0,0.783963363572924,reinvested_dividend_index_v1
2025-12-03,0.6671,0.0,0.7788264480111655,reinvested_dividend_index_v1
2025-12-04,0.6698,0.0,0.7819786461967899,reinvested_dividend_index_v1
2025-12-05,0.6739,0.0,0.7867653175157014,reinvested_dividend_index_v1
2025-12-08,0.6651,0.0,0.7764914863921843,reinvested_dividend_index_v1
2025-12-09,0.6665,0.0,0.778125959525471,reinvested_dividend_index_v1
2025-12-10,0.6616,0.0,0.7724053035589672,reinvested_dividend_index_v1
2025-12-11,0.6637,0.0,0.7748570132588974,reinvested_dividend_index_v1
2025-12-12,0.6667,0.0,0.7783594556873692,reinvested_dividend_index_v1
2025-12-15,0.6633,0.0,0.7743900209351012,reinvested_dividend_index_v1
2025-12-16,0.6571,0.0,0.7671516399162597,reinvested_dividend_index_v1
2025-12-17,0.6604,0.0,0.7710043265875786,reinvested_dividend_index_v1
2025-12-18,0.6626,0.0,0.7735727843684578,reinvested_dividend_index_v1
2025-12-19,0.676,0.0,0.7892170272156317,reinvested_dividend_index_v1
2025-12-22,0.6769,0.0,0.7902677599441731,reinvested_dividend_index_v1
2025-12-23,0.6758,0.0,0.7889835310537334,reinvested_dividend_index_v1
2025-12-24,0.6758,0.0,0.7889835310537334,reinvested_dividend_index_v1
2025-12-26,0.6758,0.0,0.7889835310537334,reinvested_dividend_index_v1
2025-12-29,0.6657,0.0,0.7771919748778786,reinvested_dividend_index_v1
2025-12-30,0.6683,0.0,0.7802274249825542,reinvested_dividend_index_v1
2025-12-31,0.6722,0.0,0.7847806001395674,reinvested_dividend_index_v1
2026-01-02,0.6747,0.0,0.7876993021632939,reinvested_dividend_index_v1
2026-01-05,0.6726,0.0,0.7852475924633636,reinvested_dividend_index_v1
2026-01-06,0.6748,0.0,0.7878160502442428,reinvested_dividend_index_v1
2026-01-07,0.6778,0.0,0.7913184926727146,reinvested_dividend_index_v1
2026-01-08,0.6699,0.0,0.7820953942777391,reinvested_dividend_index_v1
2026-01-09,0.6633,0.0,0.7743900209351012,reinvested_dividend_index_v1
2026-01-12,0.6638,0.0,0.7749737613398465,reinvested_dividend_index_v1
2026-01-13,0.6634,0.0,0.7745067690160503,reinvested_dividend_index_v1
2026-01-14,0.6655,0.0,0.7769584787159806,reinvested_dividend_index_v1
2026-01-15,0.6655,0.0,0.7769584787159806,reinvested_dividend_index_v1
2026-01-16,0.6624,0.0,0.7733392882065597,reinvested_dividend_index_v1
2026-01-19,0.6573,0.0,0.7673851360781577,reinvested_dividend_index_v1
2026-01-20,0.6447,0.0,0.7526748778785766,reinvested_dividend_index_v1
2026-01-21,0.64,0.0,0.7471877180739708,reinvested_dividend_index_v1
2026-01-22,0.6435,0.0,0.7512739009071877,reinvested_dividend_index_v1
2026-01-23,0.6328,0.0,0.7387818562456386,reinvested_dividend_index_v1
2026-01-26,0.6328,0.0,0.7387818562456386,reinvested_dividend_index_v1
2026-01-27,0.6371,0.0,0.7438020237264481,reinvested_dividend_index_v1
2026-01-28,0.6429,0.0,0.7505734124214934,reinvested_dividend_index_v1
2026-01-29,0.6425,0.0,0.7501064200976971,reinvested_dividend_index_v1
2026-01-30,0.6388,0.0,0.7457867411025821,reinvested_dividend_index_v1
2026-02-03,0.6631,0.0,0.7741565247732032,reinvested_dividend_index_v1
2026-02-04,0.6587,0.0,0.7690196092114445,reinvested_dividend_index_v1
2026-02-05,0.6563,0.0,0.7662176552686671,reinvested_dividend_index_v1
2026-02-06,0.6562,0.0,0.7661009071877182,reinvested_dividend_index_v1
2026-02-09,0.6625,0.0,0.7734560362875088,reinvested_dividend_index_v1
2026-02-10,0.6656,0.0,0.7770752267969295,reinvested_dividend_index_v1
2026-02-11,0.666,0.0,0.7775422191207259,reinvested_dividend_index_v1
2026-02-12,0.6641,0.0,0.7753240055826938,reinvested_dividend_index_v1
2026-02-13,0.6563,0.0,0.7662176552686671,reinvested_dividend_index_v1
2026-02-16,0.661,0.0,0.7717048150732729,reinvested_dividend_index_v1
2026-02-19,0.6537,0.0,0.7631822051639916,reinvested_dividend_index_v1
2026-02-20,0.6563,0.0,0.7662176552686671,reinvested_dividend_index_v1
2026-02-23,0.6586,0.0,0.7689028611304954,reinvested_dividend_index_v1
2026-02-24,0.6547,0.0,0.7643496859734822,reinvested_dividend_index_v1
2026-02-25,0.6585,0.0,0.7687861130495465,reinvested_dividend_index_v1
2026-02-26,0.6601,0.0,0.7706540823447314,reinvested_dividend_index_v1
2026-02-27,0.6514,0.0,0.7604969993021633,reinvested_dividend_index_v1
2026-03-02,0.6436,0.0,0.7513906489881368,reinvested_dividend_index_v1
2026-03-03,0.6436,0.0,0.7513906489881368,reinvested_dividend_index_v1
2026-03-04,0.6283,0.0,0.7335281926029309,reinvested_dividend_index_v1
2026-03-05,0.6426,0.0,0.7502231681786462,reinvested_dividend_index_v1
2026-03-06,0.6355,0.0,0.7419340544312631,reinvested_dividend_index_v1
2026-03-09,0.6203,0.0,0.7241883461270063,reinvested_dividend_index_v1
2026-03-10,0.6345,0.0,0.7407665736217726,reinvested_dividend_index_v1
2026-03-11,0.6204,0.0,0.7243050942079553,reinvested_dividend_index_v1
2026-03-12,0.6174,0.0,0.7208026517794835,reinvested_dividend_index_v1
2026-03-13,0.603,0.0,0.7039909281228193,reinvested_dividend_index_v1
2026-03-16,0.6092,0.0,0.7112293091416608,reinvested_dividend_index_v1
2026-03-17,0.615,0.0,0.7180006978367063,reinvested_dividend_index_v1
2026-03-18,0.6175,0.0,0.7209193998604327,reinvested_dividend_index_v1
2026-03-19,0.5977,0.0,0.6978032798325192,reinvested_dividend_index_v1
2026-03-24,0.5915,0.0,0.6905648988136777,reinvested_dividend_index_v1
2026-03-25,0.6001,0.0,0.7006052337752966,reinvested_dividend_index_v1
2026-03-26,0.6001,0.0,0.7006052337752966,reinvested_dividend_index_v1
2026-03-27,0.5837,0.0,0.6814585484996512,reinvested_dividend_index_v1
2026-03-30,0.5721,0.0,0.6679157711095605,reinvested_dividend_index_v1
2026-03-31,0.5721,0.0,0.6679157711095605,reinvested_dividend_index_v1
2026-04-01,0.5795,0.0,0.6765551290997908,reinvested_dividend_index_v1
2026-04-02,0.5898,0.0,0.6885801814375436,reinvested_dividend_index_v1
2026-04-03,0.5898,0.0,0.6885801814375436,reinvested_dividend_index_v1
2026-04-06,0.5898,0.0,0.6885801814375436,reinvested_dividend_index_v1
2026-04-07,0.6,0.0,0.7004884856943475,reinvested_dividend_index_v1
2026-04-08,0.6224,0.0,0.7266400558269365,reinvested_dividend_index_v1
2026-04-09,0.6163,0.0,0.719518422889044,reinvested_dividend_index_v1
2026-04-10,0.6243,0.0,0.7288582693649687,reinvested_dividend_index_v1
2026-04-13,0.6164,0.0,0.7196351709699931,reinvested_dividend_index_v1
2026-04-14,0.6164,0.0,0.7196351709699931,reinvested_dividend_index_v1
2026-04-15,0.6246,0.0,0.7292085136078159,reinvested_dividend_index_v1
2026-04-16,0.6245,0.0,0.7290917655268668,reinvested_dividend_index_v1
2026-04-17,0.6315,0.0,0.7372641311933008,reinvested_dividend_index_v1
2026-04-20,0.6305,0.0,0.7360966503838102,reinvested_dividend_index_v1
2026-04-21,0.6294,0.0,0.7348124214933706,reinvested_dividend_index_v1
2026-04-22,0.6239,0.0,0.7283912770411725,reinvested_dividend_index_v1
2026-04-23,0.6166,0.0,0.7198686671318912,reinvested_dividend_index_v1
2026-04-24,0.6109,0.0,0.7132140265177949,reinvested_dividend_index_v1
2026-04-27,0.6184,0.0,0.7219701325889741,reinvested_dividend_index_v1
2026-04-28,0.6123,0.0,0.7148484996510817,reinvested_dividend_index_v1
2026-04-29,0.614,0.0,0.7168332170272157,reinvested_dividend_index_v1
2026-04-30,0.6083,0.0,0.7101785764131193,reinvested_dividend_index_v1
2026-05-04,0.6107,0.0,0.7129805303558968,reinvested_dividend_index_v1
2026-05-05,0.6081,0.0,0.7099450802512213,reinvested_dividend_index_v1
2026-05-06,0.6209,0.0,0.7248888346127007,reinvested_dividend_index_v1
2026-05-07,0.6238,0.0,0.7282745289602234,reinvested_dividend_index_v1
2026-05-08,0.62,0.0,0.7238381018841592,reinvested_dividend_index_v1
2026-05-11,0.6057,0.0,0.7071431263084439,reinvested_dividend_index_v1
2026-05-12,0.5939,0.0,0.693366852756455,reinvested_dividend_index_v1
2026-05-13,0.5965,0.0,0.6964023028611306,reinvested_dividend_index_v1
2026-05-14,0.5965,0.0,0.6964023028611306,reinvested_dividend_index_v1
2026-05-15,0.5986,0.0,0.6988540125610608,reinvested_dividend_index_v1
2026-05-18,0.5936,0.0,0.6930166085136079,reinvested_dividend_index_v1
2026-05-19,0.5949,0.0,0.6945343335659456,reinvested_dividend_index_v1
2026-05-20,0.5938,0.0,0.693250104675506,reinvested_dividend_index_v1
2026-05-21,0.5975,0.0,0.6975697836706212,reinvested_dividend_index_v1
2026-05-22,0.6026,0.0,0.7035239357990232,reinvested_dividend_index_v1
2026-05-25,0.6026,0.0,0.7035239357990232,reinvested_dividend_index_v1
2026-05-26,0.6082,0.0,0.7100618283321702,reinvested_dividend_index_v1
2026-05-28,0.6082,0.0,0.7100618283321702,reinvested_dividend_index_v1
2026-05-29,0.6069,0.0,0.7085441032798325,reinvested_dividend_index_v1
2026-06-03,0.5991,0.0,0.699437752965806,reinvested_dividend_index_v1
2026-06-04,0.6014,0.0,0.7021229588276344,reinvested_dividend_index_v1
2026-06-05,0.6068,0.0,0.7084273551988836,reinvested_dividend_index_v1
2026-06-08,0.5949,0.0,0.6945343335659456,reinvested_dividend_index_v1
2026-06-09,0.6033,0.0,0.7043411723656664,reinvested_dividend_index_v1
2026-06-10,0.5986,0.0,0.6988540125610608,reinvested_dividend_index_v1
2026-06-11,0.5953,0.0,0.695001325889742,reinvested_dividend_index_v1
2026-06-12,0.6107,0.0,0.7129805303558968,reinvested_dividend_index_v1
2026-06-15,0.621,0.0,0.7250055826936498,reinvested_dividend_index_v1
2026-06-16,0.6206,0.0,0.7245385903698536,reinvested_dividend_index_v1
2026-06-18,0.6271,0.0,0.7321272156315423,reinvested_dividend_index_v1
2026-06-19,0.6268,0.0,0.7317769713886951,reinvested_dividend_index_v1
2026-06-22,0.6266,0.0,0.7315434752267971,reinvested_dividend_index_v1
2026-06-23,0.6266,0.0,0.7315434752267971,reinvested_dividend_index_v1
2026-06-24,0.6243,0.0,0.7288582693649687,reinvested_dividend_index_v1
2026-06-25,0.6262,0.0,0.7310764829030008,reinvested_dividend_index_v1
2026-06-26,0.6262,0.0,0.7310764829030008,reinvested_dividend_index_v1
2026-06-29,0.6243,0.0,0.7288582693649687,reinvested_dividend_index_v1
2026-06-30,0.6241,0.0,0.7286247732030705,reinvested_dividend_index_v1
2026-07-01,0.6244,0.0,0.7289750174459176,reinvested_dividend_index_v1
2026-07-02,0.6261,0.0,0.7309597348220517,reinvested_dividend_index_v1
2026-07-03,0.627,0.0,0.7320104675505932,reinvested_dividend_index_v1
2026-07-06,0.6304,0.0,0.7359799023028611,reinvested_dividend_index_v1
2026-07-07,0.6293,0.0,0.7346956734124215,reinvested_dividend_index_v1
2026-07-08,0.6172,0.0,0.7205691556175855,reinvested_dividend_index_v1
2026-07-09,0.6251,0.0,0.7297922540125611,reinvested_dividend_index_v1
2026-07-10,0.6306,0.0,0.7362133984647594,reinvested_dividend_index_v1
2026-07-13,0.6263,0.0,0.7311932309839498,reinvested_dividend_index_v1
2026-07-14,0.6196,0.0,0.723371109560363,reinvested_dividend_index_v1
2026-07-15,0.6218,0.0,0.7259395673412422,reinvested_dividend_index_v1
2026-07-16,0.6192,0.0,0.7229041172365667,reinvested_dividend_index_v1
2026-07-17,0.6226,0.0,0.7268735519888347,reinvested_dividend_index_v1
2026-07-20,0.62,0.0,0.7238381018841592,reinvested_dividend_index_v1
2026-07-21,0.6222,0.0,0.7264065596650384,reinvested_dividend_index_v1
2026-07-22,0.6146,0.0,0.7175337055129101,reinvested_dividend_index_v1
2026-07-23,0.6121,0.0,0.7146150034891836,reinvested_dividend_index_v1
2026-07-24,0.6103,0.0,0.7125135380321005,reinvested_dividend_index_v1
2026-07-27,0.6218,0.0,0.7259395673412422,reinvested_dividend_index_v1
2026-07-28,0.6198,0.0,0.723604605722261,reinvested_dividend_index_v1
2026-07-29,0.6263,0.0,0.7311932309839498,reinvested_dividend_index_v1
